id;kullanici_id;yontem;baslangic_zamani;bitis_zamani;sure_ms;sonuc;deger
1924;9;sms;2024-12-25 16:24:35.315435;2024-12-25 16:24:49.579215;14263;1;
1925;9;sms;2024-12-25 16:24:52.313145;2024-12-25 16:24:58.710620;6397;1;
1926;9;sms;2024-12-25 16:25:02.153998;2024-12-25 16:25:16.182538;14028;1;
1927;9;sms;2024-12-25 16:25:19.939495;2024-12-25 16:25:27.859771;7920;1;
1928;9;sms;2024-12-25 16:25:30.529400;2024-12-25 16:25:38.749916;8220;1;
1929;9;sms;2024-12-25 16:25:42.358208;2024-12-25 16:25:48.400280;6042;1;
1930;9;sms;2024-12-25 16:25:50.552938;2024-12-25 16:25:57.193805;6640;1;
1931;9;sms;2024-12-25 16:26:01.075839;2024-12-25 16:26:06.601735;5525;1;
1932;9;sms;2024-12-25 16:26:11.593331;2024-12-25 16:26:19.223269;7629;1;
1933;9;sms;2024-12-25 16:26:21.751344;2024-12-25 16:26:29.255551;7504;1;
1934;9;sms;2024-12-25 16:26:31.655004;2024-12-25 16:26:37.695713;6040;1;
1935;9;sms;2024-12-25 16:26:44.488520;2024-12-25 16:27:14.305942;29817;1;
1936;9;sms;2024-12-25 16:27:17.344225;2024-12-25 16:27:26.448638;9104;1;
1937;9;sms;2024-12-25 16:27:30.345819;2024-12-25 16:27:37.230798;6884;1;
1938;9;sms;2024-12-25 16:27:39.771713;2024-12-25 16:27:48.375571;8603;1;
1939;9;sms;2024-12-25 16:27:52.752185;2024-12-25 16:28:00.390324;7638;1;
1940;9;sms;2024-12-25 16:28:03.084715;2024-12-25 16:28:10.092182;7007;1;
1941;9;sms;2024-12-25 16:28:15.905644;2024-12-25 16:28:24.039893;8134;1;
1942;9;sms;2024-12-25 16:28:27.564263;2024-12-25 16:28:34.620420;7056;1;
1943;9;sms;2024-12-25 16:28:36.918207;2024-12-25 16:28:43.346395;6428;1;
1947;9;sms;2024-12-25 16:31:14.424396;2024-12-25 16:31:21.742631;7318;1;
1948;9;sms;2024-12-25 16:31:24.643607;2024-12-25 16:31:32.432000;7788;1;
1949;9;sms;2024-12-25 16:31:38.585933;2024-12-25 16:31:53.987918;15401;0;
1950;9;sms;2024-12-25 16:33:12.174215;2024-12-25 16:33:20.166961;7992;1;
1951;9;sms;2024-12-25 16:33:23.417207;2024-12-25 16:33:30.893607;7476;1;
1952;11;email;2024-12-25 16:37:23.232832;2024-12-25 16:37:37.743645;14510;1;
1953;11;email;2024-12-25 16:37:42.954903;2024-12-25 16:37:54.117765;11162;0;
1954;11;email;2024-12-25 16:37:42.954903;2024-12-25 16:38:16.275810;33320;1;
1955;11;email;2024-12-25 16:38:23.563589;2024-12-25 16:38:32.429873;8866;1;
1956;11;email;2024-12-25 16:38:42.211316;2024-12-25 16:38:50.263741;8052;1;
1957;11;email;2024-12-25 16:38:55.629630;2024-12-25 16:39:06.471329;10841;1;
1958;11;email;2024-12-25 16:39:15.214345;2024-12-25 16:39:30.599491;15385;1;
1959;11;email;2024-12-25 16:39:36.050016;2024-12-25 16:39:46.017276;9967;0;
1960;11;email;2024-12-25 16:39:36.050016;2024-12-25 16:39:51.797379;15747;1;
1961;11;email;2024-12-25 16:39:59.402063;2024-12-25 16:40:07.955219;8553;1;
1962;11;email;2024-12-25 16:40:15.703744;2024-12-25 16:40:22.808497;7104;1;
1963;11;email;2024-12-25 16:40:28.121518;2024-12-25 16:40:38.305763;10184;1;
1964;11;email;2024-12-25 16:40:59.318536;2024-12-25 16:40:59.380937;62;0;
1965;11;email;2024-12-25 16:40:59.318536;2024-12-25 16:41:10.644068;11325;1;
1966;11;email;2024-12-25 16:41:17.845965;2024-12-25 16:41:28.352810;10506;1;
1967;11;email;2024-12-25 16:41:40.432165;2024-12-25 16:41:48.593646;8161;1;
1968;11;email;2024-12-25 16:41:54.454311;2024-12-25 16:42:05.596367;11142;1;
1969;11;email;2024-12-25 16:42:11.424195;2024-12-25 16:42:27.170416;15746;1;
1970;11;email;2024-12-25 16:42:32.950052;2024-12-25 16:42:44.569320;11619;1;
1971;11;email;2024-12-25 16:42:56.007182;2024-12-25 16:43:06.839176;10831;1;
1972;11;email;2024-12-25 16:43:12.631653;2024-12-25 16:43:25.313985;12682;1;
1973;11;email;2024-12-25 16:43:31.355828;2024-12-25 16:43:41.145813;9789;1;
1974;11;email;2024-12-25 16:43:47.097757;2024-12-25 16:43:54.416717;7318;1;
1975;11;email;2024-12-25 16:43:59.339624;2024-12-25 16:44:07.814935;8475;1;
1976;11;email;2024-12-25 16:44:13.833105;2024-12-25 16:44:20.971145;7138;1;
2050;13;sms;2024-12-26 16:40:07.099995;2024-12-26 16:40:23.308872;16208;1;
2051;13;sms;2024-12-26 16:40:27.960046;2024-12-26 16:40:36.548553;8588;1;
2052;13;sms;2024-12-26 16:41:04.242364;2024-12-26 16:41:13.773040;9530;1;
2053;13;sms;2024-12-26 16:41:15.878231;2024-12-26 16:41:24.794644;8916;1;
2054;13;sms;2024-12-26 16:41:27.783225;2024-12-26 16:41:36.024017;8240;1;
2056;13;hardware;2024-12-26 16:42:46.673086;2024-12-26 16:42:46.803619;130;1;
2057;13;hardware;2024-12-26 16:42:48.619865;2024-12-26 16:42:48.740992;121;1;
2058;13;hardware;2024-12-26 16:42:49.983848;2024-12-26 16:42:50.110335;126;1;
2059;13;hardware;2024-12-26 16:42:51.757429;2024-12-26 16:42:51.889189;131;1;
2060;13;hardware;2024-12-26 16:42:53.151727;2024-12-26 16:42:53.284849;133;1;
2061;13;hardware;2024-12-26 16:42:54.605663;2024-12-26 16:42:54.731123;125;1;
2062;13;hardware;2024-12-26 16:42:56.226231;2024-12-26 16:42:56.370979;144;1;
2063;13;hardware;2024-12-26 16:42:57.581348;2024-12-26 16:42:57.708008;126;1;
2064;13;hardware;2024-12-26 16:42:58.990284;2024-12-26 16:42:59.114725;124;1;
2065;13;hardware;2024-12-26 16:43:00.751834;2024-12-26 16:43:00.881382;129;1;
2066;13;hardware;2024-12-26 16:43:01.985183;2024-12-26 16:43:02.112802;127;1;
2067;13;hardware;2024-12-26 16:43:04.375223;2024-12-26 16:43:04.499417;124;1;
2068;13;hardware;2024-12-26 16:43:06.164683;2024-12-26 16:43:06.301296;136;1;
2069;13;hardware;2024-12-26 16:43:08.127647;2024-12-26 16:43:08.254481;126;1;
2070;13;hardware;2024-12-26 16:43:10.391736;2024-12-26 16:43:10.515415;123;1;
2071;13;hardware;2024-12-26 16:43:12.372124;2024-12-26 16:43:12.492169;120;1;
2072;13;hardware;2024-12-26 16:43:14.367137;2024-12-26 16:43:14.487470;120;1;
2073;13;hardware;2024-12-26 16:43:16.670023;2024-12-26 16:43:16.797683;127;1;
2074;13;hardware;2024-12-26 16:43:20.868049;2024-12-26 16:43:21.000479;132;1;
2075;13;hardware;2024-12-26 16:43:22.713847;2024-12-26 16:43:22.844575;130;1;
2076;13;hardware;2024-12-26 16:43:25.475526;2024-12-26 16:43:25.597119;121;1;
2077;13;hardware;2024-12-26 16:43:28.041673;2024-12-26 16:43:28.167096;125;1;
2078;13;hardware;2024-12-26 16:43:29.858631;2024-12-26 16:43:29.978442;119;1;
2079;13;hardware;2024-12-26 16:43:31.595765;2024-12-26 16:43:31.728196;132;1;
2080;13;hardware;2024-12-26 16:43:33.177756;2024-12-26 16:43:33.301958;124;1;
2083;13;totp;2024-12-26 16:45:21.593661;2024-12-26 16:45:53.861920;32268;1;
2084;13;totp;2024-12-26 16:46:09.027732;2024-12-26 16:46:13.148444;4120;1;
2085;13;totp;2024-12-26 16:46:15.223605;2024-12-26 16:46:21.758950;6535;1;
2086;13;totp;2024-12-26 16:46:23.744905;2024-12-26 16:46:27.385776;3640;1;
2087;13;totp;2024-12-26 16:46:29.399659;2024-12-26 16:46:33.423805;4024;1;
2088;13;totp;2024-12-26 16:46:35.473124;2024-12-26 16:46:43.971308;8498;1;
2089;13;totp;2024-12-26 16:46:46.136707;2024-12-26 16:46:50.484101;4347;1;
2090;13;totp;2024-12-26 16:46:52.744144;2024-12-26 16:46:55.974292;3230;1;
2091;13;totp;2024-12-26 16:46:58.122266;2024-12-26 16:47:02.407635;4285;1;
2092;13;totp;2024-12-26 16:47:04.677686;2024-12-26 16:47:08.195480;3517;1;
2093;13;totp;2024-12-26 16:47:10.203039;2024-12-26 16:47:15.135980;4932;1;
2094;13;totp;2024-12-26 16:47:17.740615;2024-12-26 16:47:21.386027;3645;1;
2095;13;totp;2024-12-26 16:47:23.683831;2024-12-26 16:47:27.842404;4158;1;
2096;13;totp;2024-12-26 16:47:30.933236;2024-12-26 16:47:34.881629;3948;1;
2097;13;totp;2024-12-26 16:47:37.157203;2024-12-26 16:47:41.017534;3860;1;
2098;13;totp;2024-12-26 16:47:43.451833;2024-12-26 16:47:46.992364;3540;1;
2099;13;totp;2024-12-26 16:47:48.882115;2024-12-26 16:47:52.968770;4086;1;
2100;13;totp;2024-12-26 16:47:56.187351;2024-12-26 16:48:00.293607;4106;0;
2101;13;totp;2024-12-26 16:47:56.187351;2024-12-26 16:48:05.437229;9249;1;
2102;13;totp;2024-12-26 16:48:07.283260;2024-12-26 16:48:10.690957;3407;1;
2103;13;totp;2024-12-26 16:48:12.652436;2024-12-26 16:48:15.892474;3240;1;
2104;13;totp;2024-12-26 16:48:17.992898;2024-12-26 16:48:22.972299;4979;1;
2105;13;totp;2024-12-26 16:48:26.359484;2024-12-26 16:48:32.712357;6352;1;
2106;13;totp;2024-12-26 16:48:34.953235;2024-12-26 16:48:38.259562;3306;1;
2107;13;totp;2024-12-26 16:48:40.901718;2024-12-26 16:48:44.877145;3975;1;
2108;13;email;2024-12-26 17:36:32.481061;2024-12-26 17:36:41.498947;9017;1;
2109;13;email;2024-12-26 17:36:45.328214;2024-12-26 17:36:54.142123;8813;1;
2110;13;email;2024-12-26 17:37:04.503331;2024-12-26 17:37:12.675483;8172;1;
2111;13;email;2024-12-26 17:37:16.528328;2024-12-26 17:37:25.965985;9437;1;
2112;13;email;2024-12-26 17:38:56.853478;2024-12-26 17:39:05.732309;8878;1;
2113;13;email;2024-12-26 17:39:11.587846;2024-12-26 17:39:22.421982;10834;1;
2114;13;email;2024-12-26 17:39:11.587846;2024-12-26 17:40:02.098227;50510;1;
2115;13;email;2024-12-26 17:40:09.637137;2024-12-26 17:40:18.356144;8719;1;
2116;13;email;2024-12-26 17:40:24.781168;2024-12-26 17:40:32.460186;7679;1;
2117;13;email;2024-12-26 17:40:37.575590;2024-12-26 17:40:45.216564;7640;1;
2118;13;email;2024-12-26 17:40:50.261971;2024-12-26 17:40:58.098076;7836;1;
2119;13;email;2024-12-26 17:41:02.510086;2024-12-26 17:41:18.524912;16014;1;
2120;13;email;2024-12-26 17:41:26.713106;2024-12-26 17:41:37.333948;10620;1;
2121;13;email;2024-12-26 17:41:46.232190;2024-12-26 17:41:55.473320;9241;1;
2122;13;email;2024-12-26 17:42:01.166683;2024-12-26 17:42:14.745693;13579;1;
2123;13;email;2024-12-26 17:42:22.208884;2024-12-26 17:42:30.195487;7986;1;
2124;13;email;2024-12-26 17:42:37.509750;2024-12-26 17:42:45.404433;7894;1;
2125;13;email;2024-12-26 17:42:52.137609;2024-12-26 17:43:00.608445;8470;1;
2126;13;email;2024-12-26 17:43:06.161314;2024-12-26 17:43:17.450525;11289;1;
2127;13;email;2024-12-26 17:43:23.171427;2024-12-26 17:43:31.691744;8520;1;
2128;13;email;2024-12-26 17:43:37.885345;2024-12-26 17:43:45.019306;7133;1;
2129;13;email;2024-12-26 17:43:54.409223;2024-12-26 17:44:02.490429;8081;1;
2130;13;email;2024-12-26 17:44:08.784665;2024-12-26 17:44:16.086173;7301;1;
2131;13;email;2024-12-26 17:44:21.977470;2024-12-26 17:44:30.668099;8690;1;
2132;13;email;2024-12-26 17:44:34.398701;2024-12-26 17:44:41.262038;6863;1;
2141;13;face;2024-12-26 17:48:17.712441;2024-12-26 17:48:21.227862;3515;73.2856132535935;
2142;13;face;2024-12-26 17:48:58.388448;2024-12-26 17:49:01.912527;3524;74.5730795541346;
2143;13;face;2024-12-26 17:49:05.537210;2024-12-26 17:49:09.047478;3510;70.906250159211;
2144;13;face;2024-12-26 17:49:12.432446;2024-12-26 17:49:15.952207;3519;69.2189590828529;
2145;13;face;2024-12-26 17:49:25.184644;2024-12-26 17:49:28.727983;3543;91.7769191355618;
2146;13;face;2024-12-26 17:49:31.559112;2024-12-26 17:49:35.081690;3522;85.8573906929477;
2147;13;face;2024-12-26 17:49:38.073029;2024-12-26 17:49:41.598999;3525;83.8859171284021;
2148;13;face;2024-12-26 17:49:44.550168;2024-12-26 17:49:48.063237;3513;88.4087405482318;
2149;13;face;2024-12-26 17:49:50.774576;2024-12-26 17:49:54.312042;3537;77.5748232934715;
2150;13;face;2024-12-26 17:49:57.992041;2024-12-26 17:50:01.524362;3532;85.1320356627399;
2151;13;face;2024-12-26 17:50:04.505788;2024-12-26 17:50:08.027713;3521;71.5730971651051;
2152;13;face;2024-12-26 17:50:10.695535;2024-12-26 17:50:14.223997;3528;85.3070675879185;
2153;13;face;2024-12-26 17:50:17.543401;2024-12-26 17:50:21.057536;3514;89.4868110185763;
2154;13;face;2024-12-26 17:50:23.788741;2024-12-26 17:50:27.323872;3535;82.6325068639645;
2155;13;face;2024-12-26 17:50:30.322148;2024-12-26 17:50:33.848678;3526;74.3269688902292;
2156;13;face;2024-12-26 17:50:37.181052;2024-12-26 17:50:40.705977;3524;82.5935872707562;
2157;13;face;2024-12-26 17:50:43.584637;2024-12-26 17:50:47.096185;3511;78.1344973985892;
2158;13;face;2024-12-26 17:50:49.839089;2024-12-26 17:50:53.355567;3516;83.8513213958463;
2159;13;face;2024-12-26 17:50:56.235982;2024-12-26 17:50:59.772597;3536;86.074131589046;
2160;13;face;2024-12-26 17:51:02.779543;2024-12-26 17:51:06.325154;3545;80.9238713783843;
2161;13;face;2024-12-26 17:51:08.945063;2024-12-26 17:51:12.468598;3523;72.062361085053;
2162;13;face;2024-12-26 17:51:16.038599;2024-12-26 17:51:19.563542;3524;83.6433116661701;
2163;13;face;2024-12-26 17:51:22.230060;2024-12-26 17:51:25.758977;3528;83.290845330609;
2164;13;face;2024-12-26 17:51:28.943690;2024-12-26 17:51:32.461711;3518;80.7213475275693;
2165;13;face;2024-12-26 17:52:20.851119;2024-12-26 17:52:24.382115;3530;79.7550624142262;
2166;13;push;2024-12-26 17:53:07.955610;2024-12-26 17:53:10.537412;2581;1;
2167;13;push;2024-12-26 17:53:13.147975;2024-12-26 17:53:14.755511;1607;1;
2168;13;push;2024-12-26 17:53:17.091525;2024-12-26 17:53:18.510779;1419;1;
2169;13;push;2024-12-26 17:53:20.563629;2024-12-26 17:53:22.364823;1801;1;
2170;13;push;2024-12-26 17:53:26.567684;2024-12-26 17:53:28.167834;1600;1;
2171;13;push;2024-12-26 17:53:31.671052;2024-12-26 17:53:33.285228;1614;1;
2172;13;push;2024-12-26 17:53:36.719346;2024-12-26 17:53:38.882266;2162;1;
2173;13;push;2024-12-26 17:53:44.353584;2024-12-26 17:53:45.693711;1340;1;
2174;13;push;2024-12-26 17:53:48.968208;2024-12-26 17:53:50.728974;1760;1;
2175;13;push;2024-12-26 17:53:53.820607;2024-12-26 17:53:55.366235;1545;1;
2176;13;push;2024-12-26 17:53:58.408884;2024-12-26 17:54:00.060061;1651;1;
2177;13;push;2024-12-26 17:54:02.731524;2024-12-26 17:54:04.398157;1666;1;
2178;13;push;2024-12-26 17:54:06.590949;2024-12-26 17:54:07.951587;1360;1;
2179;13;push;2024-12-26 17:54:10.431617;2024-12-26 17:54:12.021743;1590;1;
2180;13;push;2024-12-26 17:54:15.145458;2024-12-26 17:54:16.413951;1268;1;
2181;13;push;2024-12-26 17:54:18.699975;2024-12-26 17:54:20.596394;1896;1;
2182;13;push;2024-12-26 17:54:23.211844;2024-12-26 17:54:24.488553;1276;1;
2183;13;push;2024-12-26 17:54:29.021312;2024-12-26 17:54:30.463560;1442;1;
2184;13;push;2024-12-26 17:54:33.657052;2024-12-26 17:54:35.235541;1578;1;
2185;13;push;2024-12-26 17:54:37.633465;2024-12-26 17:54:39.654148;2020;1;
2186;13;push;2024-12-26 17:54:41.691847;2024-12-26 17:54:43.235192;1543;1;
2187;13;push;2024-12-26 17:54:45.631041;2024-12-26 17:54:47.094929;1463;1;
2188;13;push;2024-12-26 17:54:49.349555;2024-12-26 17:54:51.021161;1671;1;
2189;13;push;2024-12-26 17:54:54.112499;2024-12-26 17:54:55.626931;1514;1;
2190;13;push;2024-12-26 17:54:57.711809;2024-12-26 17:54:59.587881;1876;1;
2191;5;sms;2024-12-26 18:02:16.432298;2024-12-26 18:02:29.381023;12948;1;
2192;5;sms;2024-12-26 18:02:33.480175;2024-12-26 18:02:41.867810;8387;1;
2193;5;sms;2024-12-26 18:02:44.678252;2024-12-26 18:02:52.250593;7572;1;
2194;5;sms;2024-12-26 18:02:55.013143;2024-12-26 18:03:01.368248;6355;1;
2195;5;sms;2024-12-26 18:03:04.059809;2024-12-26 18:03:11.010675;6950;1;
2196;5;sms;2024-12-26 18:03:13.424874;2024-12-26 18:03:21.872181;8447;1;
2197;5;sms;2024-12-26 18:03:24.397332;2024-12-26 18:03:31.692333;7295;1;
2198;5;sms;2024-12-26 18:03:34.196840;2024-12-26 18:03:40.798506;6601;1;
2199;5;sms;2024-12-26 18:03:43.596299;2024-12-26 18:03:50.278683;6682;1;
2200;5;sms;2024-12-26 18:03:52.489978;2024-12-26 18:03:59.276524;6786;1;
2201;5;sms;2024-12-26 18:04:02.910174;2024-12-26 18:04:10.445761;7535;1;
2202;5;sms;2024-12-26 18:04:14.373990;2024-12-26 18:04:23.860039;9486;1;
2203;5;sms;2024-12-26 18:04:27.703616;2024-12-26 18:04:34.893834;7190;1;
2204;5;sms;2024-12-26 18:04:39.279068;2024-12-26 18:04:46.366166;7087;1;
2205;5;sms;2024-12-26 18:05:27.131535;2024-12-26 18:05:35.358664;8227;1;
2206;5;sms;2024-12-26 18:05:38.070790;2024-12-26 18:05:46.750389;8679;1;
2207;5;sms;2024-12-26 18:05:49.307695;2024-12-26 18:05:57.434552;8126;1;
2208;5;sms;2024-12-26 18:06:00.015274;2024-12-26 18:06:06.896566;6881;1;
2209;5;sms;2024-12-26 18:06:09.488112;2024-12-26 18:06:15.423933;5935;1;
2210;5;sms;2024-12-26 18:06:17.980580;2024-12-26 18:06:25.141354;7160;0;
2211;5;sms;2024-12-26 18:06:28.318237;2024-12-26 18:06:44.758302;16440;0;
2212;5;sms;2024-12-26 18:17:52.007837;2024-12-26 18:18:01.404078;9396;1;
2213;5;sms;2024-12-26 18:18:04.257005;2024-12-26 18:18:12.399073;8142;1;
2214;5;sms;2024-12-26 18:18:15.734133;2024-12-26 18:18:24.265000;8530;1;
2215;5;sms;2024-12-26 18:18:27.357942;2024-12-26 18:18:34.930761;7572;1;
2216;5;email;2024-12-26 18:18:44.021558;2024-12-26 18:18:54.391770;10370;1;
2217;5;email;2024-12-26 18:18:58.430018;2024-12-26 18:19:04.873170;6443;1;
2218;5;email;2024-12-26 18:19:09.552102;2024-12-26 18:19:15.917961;6365;1;
2219;5;email;2024-12-26 18:19:19.591375;2024-12-26 18:19:25.386512;5795;1;
2220;5;email;2024-12-26 18:19:30.612222;2024-12-26 18:19:38.964938;8352;1;
2221;5;email;2024-12-26 18:19:42.605836;2024-12-26 18:19:48.354506;5748;1;
2222;5;email;2024-12-26 18:19:51.836890;2024-12-26 18:19:59.472993;7636;1;
2223;5;email;2024-12-26 18:20:03.499412;2024-12-26 18:20:13.002216;9502;1;
2224;5;email;2024-12-26 18:20:25.609729;2024-12-26 18:20:34.031035;8421;1;
2225;5;email;2024-12-26 18:20:38.544478;2024-12-26 18:20:45.716389;7171;1;
2226;5;email;2024-12-26 18:20:50.306526;2024-12-26 18:20:57.680788;7374;1;
2227;5;email;2024-12-26 18:21:02.091354;2024-12-26 18:21:12.682494;10591;1;
2228;5;email;2024-12-26 18:21:16.771387;2024-12-26 18:21:23.944671;7173;1;
2229;5;email;2024-12-26 18:21:32.569651;2024-12-26 18:21:40.923257;8353;1;
2230;5;email;2024-12-26 18:22:01.995607;2024-12-26 18:22:10.028479;8032;1;
2231;5;email;2024-12-26 18:22:14.489445;2024-12-26 18:22:23.261879;8772;1;
2232;5;email;2024-12-26 18:22:29.308691;2024-12-26 18:22:37.332504;8023;1;
2233;5;email;2024-12-26 18:22:41.668175;2024-12-26 18:22:48.006406;6338;1;
2234;5;email;2024-12-26 18:22:55.104184;2024-12-26 18:23:03.521708;8417;1;
2235;5;email;2024-12-26 18:23:08.350471;2024-12-26 18:23:17.953209;9602;1;
2236;5;email;2024-12-26 18:23:23.627489;2024-12-26 18:23:34.470028;10842;0;
2237;5;email;2024-12-26 18:23:23.627489;2024-12-26 18:23:41.457753;17830;1;
2238;5;email;2024-12-26 18:23:46.618730;2024-12-26 18:23:55.428940;8810;1;
2239;5;email;2024-12-26 18:24:03.545182;2024-12-26 18:24:14.010602;10465;1;
2240;5;email;2024-12-26 18:24:19.837341;2024-12-26 18:24:27.254218;7416;1;
2241;5;push;2024-12-26 18:25:53.401038;2024-12-26 18:25:56.580579;3179;1;
2242;5;push;2024-12-26 18:25:59.007980;2024-12-26 18:26:00.749221;1741;1;
2243;5;push;2024-12-26 18:26:04.470929;2024-12-26 18:26:05.437825;966;1;
2244;5;push;2024-12-26 18:26:09.165119;2024-12-26 18:26:10.999418;1834;1;
2245;5;push;2024-12-26 18:26:13.189769;2024-12-26 18:26:14.596756;1406;1;
2246;5;push;2024-12-26 18:26:16.942057;2024-12-26 18:26:20.811861;3869;1;
2247;5;push;2024-12-26 18:26:23.130081;2024-12-26 18:26:24.503732;1373;1;
2248;5;push;2024-12-26 18:26:28.343405;2024-12-26 18:26:30.022792;1679;1;
2249;5;push;2024-12-26 18:26:33.107179;2024-12-26 18:26:34.705546;1598;1;
2250;5;push;2024-12-26 18:26:36.648730;2024-12-26 18:26:39.091999;2443;1;
2251;5;push;2024-12-26 18:26:42.425736;2024-12-26 18:26:43.841915;1416;1;
2252;5;push;2024-12-26 18:26:46.157290;2024-12-26 18:26:47.595039;1437;1;
2253;5;push;2024-12-26 18:26:49.681288;2024-12-26 18:26:51.339299;1658;1;
2254;5;push;2024-12-26 18:26:53.902184;2024-12-26 18:26:55.377908;1475;1;
2255;5;push;2024-12-26 18:26:57.896368;2024-12-26 18:26:59.551878;1655;1;
2256;5;push;2024-12-26 18:27:02.088250;2024-12-26 18:27:03.455831;1367;1;
2257;5;push;2024-12-26 18:27:05.714815;2024-12-26 18:27:07.377929;1663;1;
2258;5;push;2024-12-26 18:27:09.544252;2024-12-26 18:27:11.439626;1895;1;
2259;5;push;2024-12-26 18:27:13.863629;2024-12-26 18:27:15.292036;1428;1;
2260;5;push;2024-12-26 18:27:18.421875;2024-12-26 18:27:19.682045;1260;1;
2261;5;push;2024-12-26 18:27:21.959290;2024-12-26 18:27:23.234062;1274;1;
2262;5;push;2024-12-26 18:27:25.649810;2024-12-26 18:27:27.143548;1493;1;
2263;5;push;2024-12-26 18:27:30.302299;2024-12-26 18:27:32.040649;1738;1;
2264;5;push;2024-12-26 18:27:35.173194;2024-12-26 18:27:37.829645;2656;1;
2265;5;push;2024-12-26 18:27:41.241471;2024-12-26 18:27:43.332978;2091;1;
2266;15;email;2024-12-26 18:29:18.654364;2024-12-26 18:29:31.910758;13256;1;
2267;15;email;2024-12-26 18:29:42.027071;2024-12-26 18:29:50.376553;8349;1;
2268;15;email;2024-12-26 18:29:55.508035;2024-12-26 18:30:03.161679;7653;1;
2269;15;email;2024-12-26 18:30:07.617685;2024-12-26 18:30:15.363850;7746;1;
2270;15;email;2024-12-26 18:30:19.757744;2024-12-26 18:30:26.973532;7215;1;
2271;15;email;2024-12-26 18:30:34.195668;2024-12-26 18:30:44.389389;10193;1;
2272;15;email;2024-12-26 18:30:49.875654;2024-12-26 18:30:58.175792;8300;1;
2273;15;email;2024-12-26 18:31:04.071089;2024-12-26 18:31:12.981770;8910;1;
2274;15;email;2024-12-26 18:31:17.551122;2024-12-26 18:31:27.637840;10086;1;
2275;15;email;2024-12-26 18:31:31.859887;2024-12-26 18:31:50.978695;19118;0;
2276;15;email;2024-12-26 18:31:31.859887;2024-12-26 18:31:59.716217;27856;1;
2277;15;email;2024-12-26 18:32:05.883394;2024-12-26 18:32:14.999351;9115;1;
2278;15;email;2024-12-26 18:32:21.436195;2024-12-26 18:32:35.030727;13594;1;
2279;15;email;2024-12-26 18:32:39.890633;2024-12-26 18:32:47.876115;7985;1;
2280;15;email;2024-12-26 18:32:55.882339;2024-12-26 18:33:02.935586;7053;1;
2281;15;email;2024-12-26 18:33:10.281219;2024-12-26 18:33:18.795863;8514;1;
2282;15;email;2024-12-26 18:33:23.066167;2024-12-26 18:33:32.008982;8942;1;
2283;15;email;2024-12-26 18:33:38.654422;2024-12-26 18:33:46.914271;8259;1;
2284;15;email;2024-12-26 18:33:50.514642;2024-12-26 18:33:58.467728;7953;1;
2285;15;email;2024-12-26 18:34:02.494039;2024-12-26 18:34:18.448250;15954;1;
2286;15;email;2024-12-26 18:34:22.727769;2024-12-26 18:34:31.150410;8422;1;
2287;15;email;2024-12-26 18:34:36.678487;2024-12-26 18:34:43.233815;6555;1;
2288;15;email;2024-12-26 18:34:48.810911;2024-12-26 18:34:56.526526;7715;1;
2289;15;email;2024-12-26 18:35:01.704045;2024-12-26 18:35:11.941821;10237;1;
2290;15;email;2024-12-26 18:35:16.646137;2024-12-26 18:35:27.011701;10365;1;
2291;15;push;2024-12-26 18:35:45.386332;2024-12-26 18:35:49.008093;3621;1;
2292;15;push;2024-12-26 18:35:51.202898;2024-12-26 18:35:52.599307;1396;1;
2293;15;push;2024-12-26 18:35:55.732766;2024-12-26 18:35:57.215689;1482;1;
2294;15;push;2024-12-26 18:35:59.514284;2024-12-26 18:36:00.879006;1364;1;
2295;15;push;2024-12-26 18:36:02.987190;2024-12-26 18:36:04.390981;1403;1;
2296;15;push;2024-12-26 18:36:06.380636;2024-12-26 18:36:08.141592;1760;1;
2297;15;push;2024-12-26 18:36:11.298618;2024-12-26 18:36:12.988344;1689;1;
2298;15;push;2024-12-26 18:36:15.465149;2024-12-26 18:36:17.078976;1613;1;
2299;15;push;2024-12-26 18:36:19.128962;2024-12-26 18:36:20.563969;1435;1;
2300;15;push;2024-12-26 18:36:22.456809;2024-12-26 18:36:24.741979;2285;1;
2301;15;push;2024-12-26 18:36:28.305865;2024-12-26 18:36:29.942728;1636;1;
2302;15;push;2024-12-26 18:36:33.754529;2024-12-26 18:36:35.182148;1427;1;
2303;15;push;2024-12-26 18:36:37.128091;2024-12-26 18:36:38.578563;1450;1;
2304;15;push;2024-12-26 18:36:41.033594;2024-12-26 18:36:42.262976;1229;1;
2305;15;push;2024-12-26 18:36:45.701763;2024-12-26 18:36:47.534612;1832;1;
2306;15;push;2024-12-26 18:36:49.609889;2024-12-26 18:36:51.668795;2058;1;
2307;15;push;2024-12-26 18:36:57.719437;2024-12-26 18:36:59.336440;1617;1;
2308;15;push;2024-12-26 18:37:01.929460;2024-12-26 18:37:04.286243;2356;1;
2309;15;push;2024-12-26 18:37:07.062779;2024-12-26 18:37:08.523919;1461;1;
2310;15;push;2024-12-26 18:37:10.802490;2024-12-26 18:37:12.214752;1412;1;
2311;15;push;2024-12-26 18:37:14.411386;2024-12-26 18:37:15.780114;1368;1;
2312;15;push;2024-12-26 18:37:17.616959;2024-12-26 18:37:18.995744;1378;1;
2313;15;push;2024-12-26 18:37:21.542742;2024-12-26 18:37:23.545893;2003;1;
2314;15;push;2024-12-26 18:37:26.243530;2024-12-26 18:37:27.781925;1538;1;
